timestamp,smoothed_Mount plate R,smoothed_Struct side,smoothed_Base plate L,smoothed_Struct base,smoothed_VC interior aerial,smoothed_Mount plate L,smoothed_Pier N,smoothed_Base plate R,smoothed_Mirror mount top,smoothed_Pier W,smoothed_VC interior wall,smoothed_Struct top,smoothed_Ambient,smoothed_Mirror mount bottom,smoothed_Pier S,smoothed_Pier E,smoothed_refX,smoothed_refY,smoothed_difference_1_3,smoothed_difference_2_4
2024-01-10 20:01:00,-6.601,-7.824,-5.812,-7.728,-7.163,-6.566,-8.0068,-5.816,-5.687,-7.8254,-8.511,-7.938000000000001,-7.541437028798216,-5.671,-7.6087,-7.703699999999999,357.43067238432775,447.1754058651863,357.43067238432775,447.1754058651863
2024-01-10 20:02:00,-6.601,-7.887,-5.812,-7.728,-7.101,-6.566,-8.0068,-5.816,-5.687,-7.8254,-8.511,-8.001,-7.666437028798216,-5.671,-7.6087,-7.703699999999999,357.43067238432775,447.1754058651863,357.4558218648523,447.1090595142707
2024-01-10 20:03:00,-6.601,-7.949,-5.812,-7.728,-7.163,-6.566,-8.0068,-5.878,-5.687,-7.8254,-8.511,-8.001,-7.729437028798216,-5.671,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.53653321621755,447.2322762085279
2024-01-10 20:05:00,-6.663,-7.887,-5.875,-7.728,-7.163,-6.628,-8.0068,-5.878,-5.687,-7.7634,-8.574,-8.001,-7.666437028798216,-5.671,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.49623955914467,447.1710032078313
2024-01-10 20:05:00,-6.663,-7.887,-5.875,-7.728,-7.163,-6.628,-8.0068,-5.878,-5.687,-7.7634,-8.574,-8.001,-7.666437028798216,-5.671,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.5511216931217,447.15728916494135
2024-01-10 20:07:00,-6.663,-8.012,-5.875,-7.79,-7.163,-6.628,-8.0068,-5.878,-5.687,-7.8254,-8.574,-8.063,-7.729437028798216,-5.734,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.53705124971964,447.1170913628666
2024-01-10 20:07:00,-6.663,-8.012,-5.875,-7.79,-7.163,-6.628,-8.0068,-5.878,-5.687,-7.8254,-8.574,-8.063,-7.729437028798216,-5.734,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.4733495001597,447.0917986961759
2024-01-10 20:08:00,-6.663,-8.012,-5.875,-7.79,-7.163,-6.628,-8.0068,-5.878,-5.75,-7.8254,-8.636,-8.063,-7.791437028798216,-5.734,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.44425568912794,447.1551533409692
2024-01-10 20:08:00,-6.663,-8.012,-5.875,-7.79,-7.163,-6.628,-8.0068,-5.878,-5.75,-7.8254,-8.636,-8.063,-7.791437028798216,-5.734,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.4335275924648,447.09971308437486
2024-01-10 20:09:00,-6.663,-8.074,-5.875,-7.853,-7.226,-6.691,-8.0068,-5.878,-5.75,-7.8254,-8.636,-8.063,-7.854437028798216,-5.734,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.44110369146506,447.1780217846926
2024-01-10 20:10:00,-6.663,-8.074,-5.875,-7.853,-7.226,-6.691,-8.0068,-5.878,-5.75,-7.8254,-8.636,-8.126,-7.916437028798216,-5.734,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.5086036280188,447.09121608163326
2024-01-10 20:11:00,-6.726,-8.012,-5.937,-7.79,-7.226,-6.691,-8.0068,-5.941,-5.75,-7.7634,-8.699,-8.126,-7.791437028798216,-5.796,-7.6087,-7.703699999999999,357.43067238432775,447.1754058651863,357.5163751469398,447.0650668140634
2024-01-10 20:12:00,-6.726,-8.074,-5.937,-7.853,-7.226,-6.691,-7.9448,-5.941,-5.75,-7.8254,-8.699,-8.126,-7.854437028798216,-5.734,-7.6087,-7.703699999999999,357.43067238432775,447.1754058651863,357.5783651596033,446.92605845008603
2024-01-10 20:13:00,-6.726,-8.012,-5.937,-7.853,-7.288,-6.691,-8.0068,-5.941,-5.75,-7.8254,-8.699,-8.063,-7.729437028798216,-5.734,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.47339095821394,447.01727336243425
2024-01-10 20:13:00,-6.726,-8.012,-5.937,-7.853,-7.288,-6.691,-8.0068,-5.941,-5.75,-7.8254,-8.699,-8.063,-7.729437028798216,-5.734,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.58879512573367,447.0475108458805
2024-01-10 20:14:00,-6.726,-8.074,-5.937,-7.915,-7.288,-6.753,-8.0068,-5.941,-5.75,-7.8254,-8.699,-8.126,-7.791437028798216,-5.796,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.462287664834,447.14350700998006
2024-01-10 20:15:00,-6.726,-8.074,-5.937,-7.915,-7.288,-6.753,-8.0068,-6.003,-5.812,-7.8254,-8.699,-8.126,-7.854437028798216,-5.796,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.45123901722195,447.0398207179047
2024-01-10 20:15:00,-6.726,-8.074,-5.937,-7.915,-7.288,-6.753,-8.0068,-6.003,-5.812,-7.8254,-8.699,-8.126,-7.854437028798216,-5.796,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.50666650418293,447.072565029034
2024-01-10 20:16:00,-6.726,-8.137,-5.937,-7.915,-7.288,-6.753,-8.0068,-5.941,-5.812,-7.8254,-8.699,-8.187999999999999,-7.916437028798216,-5.796,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.52810035523646,447.05919466145093
2024-01-10 20:16:00,-6.726,-8.137,-5.937,-7.915,-7.288,-6.753,-8.0068,-5.941,-5.812,-7.8254,-8.699,-8.187999999999999,-7.916437028798216,-5.796,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.50104594503773,446.9510157630746
2024-01-10 20:17:00,-6.788,-8.074,-5.937,-7.915,-7.288,-6.753,-8.0068,-5.941,-5.812,-7.8254,-8.761,-8.187999999999999,-7.854437028798216,-5.796,-7.7337,-7.703699999999999,357.43067238432775,447.1754058651863,357.49070795191534,447.05566886763563
2024-01-10 20:17:00,-6.788,-8.074,-5.937,-7.915,-7.288,-6.753,-8.0068,-5.941,-5.812,-7.8254,-8.761,-8.187999999999999,-7.854437028798216,-5.796,-7.7337,-7.703699999999999,357.43067238432775,447.1754058651863,357.38194376213653,447.2006330440135
2024-01-10 20:18:00,-6.788,-8.074,-5.937,-7.915,-7.288,-6.753,-8.0068,-5.941,-5.812,-7.8254,-8.761,-8.126,-7.791437028798216,-5.796,-7.6087,-7.640700000000001,357.43067238432775,447.1754058651863,357.5120269458508,447.08486512772106
2024-01-10 20:18:00,-6.788,-8.074,-5.937,-7.915,-7.288,-6.753,-8.0068,-5.941,-5.812,-7.8254,-8.761,-8.126,-7.791437028798216,-5.796,-7.6087,-7.640700000000001,357.43067238432775,447.1754058651863,357.42704522006085,447.07513462845066
2024-01-10 20:19:00,-6.788,-8.137,-6.0,-7.915,-7.351,-6.816,-8.0068,-6.003,-5.812,-7.8254,-8.761,-8.187999999999999,-7.854437028798216,-5.796,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.38440420134884,447.10397656743396
2024-01-10 20:19:00,-6.788,-8.137,-6.0,-7.915,-7.351,-6.816,-8.0068,-6.003,-5.812,-7.8254,-8.761,-8.187999999999999,-7.854437028798216,-5.796,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.44663881420877,447.1393629574815
2024-01-10 20:20:00,-6.788,-8.137,-6.0,-7.978,-7.351,-6.816,-8.0068,-6.003,-5.812,-7.8254,-8.761,-8.187999999999999,-7.916437028798216,-5.796,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.4581217719429,447.14778617192735
2024-01-10 20:20:00,-6.788,-8.137,-6.0,-7.978,-7.351,-6.816,-8.0068,-6.003,-5.812,-7.8254,-8.761,-8.187999999999999,-7.916437028798216,-5.796,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.46809086802244,447.01819851781613
2024-01-10 20:21:00,-6.851,-8.137,-6.0,-7.978,-7.351,-6.816,-8.0068,-6.003,-5.812,-7.8254,-8.761,-8.187999999999999,-7.854437028798216,-5.859,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.4799079952047,447.0575237402742
2024-01-10 20:21:00,-6.851,-8.137,-6.0,-7.978,-7.351,-6.816,-8.0068,-6.003,-5.812,-7.8254,-8.761,-8.187999999999999,-7.854437028798216,-5.859,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.4658472266141,447.1619325416626
2024-01-10 20:22:00,-6.851,-8.137,-6.0,-7.915,-7.351,-6.816,-8.0068,-6.003,-5.812,-7.8254,-8.761,-8.187999999999999,-7.854437028798216,-5.796,-7.6087,-7.703699999999999,357.43067238432775,447.1754058651863,357.4104056181273,447.1361766270114
2024-01-10 20:22:00,-6.851,-8.137,-6.0,-7.915,-7.351,-6.816,-8.0068,-6.003,-5.812,-7.8254,-8.761,-8.187999999999999,-7.854437028798216,-5.796,-7.6087,-7.703699999999999,357.43067238432775,447.1754058651863,357.43994598729296,447.20013190964573
2024-01-10 20:23:00,-6.851,-8.199,-6.0,-7.978,-7.351,-6.816,-8.0068,-6.003,-5.812,-7.8254,-8.761,-8.187999999999999,-7.854437028798216,-5.796,-7.6087,-7.703699999999999,357.43067238432775,447.1754058651863,357.44131827204137,447.1864137744658
2024-01-10 20:23:00,-6.851,-8.199,-6.0,-7.978,-7.351,-6.816,-8.0068,-6.003,-5.812,-7.8254,-8.761,-8.187999999999999,-7.854437028798216,-5.796,-7.6087,-7.703699999999999,357.43067238432775,447.1754058651863,357.4278115967417,447.1236401856881
2024-01-10 20:24:00,-6.851,-8.199,-6.0,-7.978,-7.351,-6.878,-8.0068,-6.003,-5.875,-7.8254,-8.824,-8.251,-7.854437028798216,-5.859,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.4413354947824,447.1295487725864
2024-01-10 20:24:00,-6.851,-8.199,-6.0,-7.978,-7.351,-6.878,-8.0068,-6.003,-5.875,-7.8254,-8.824,-8.251,-7.854437028798216,-5.859,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.4378609512782,447.20538912319955
2024-01-10 20:25:00,-6.851,-8.199,-6.0,-7.978,-7.351,-6.878,-8.0068,-6.003,-5.812,-7.7634,-8.824,-8.251,-7.916437028798216,-5.859,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.40431803964157,447.1939144239774
2024-01-10 20:26:00,-6.913,-8.262,-6.062,-8.040000000000001,-7.351,-6.878,-8.0068,-6.003,-5.812,-7.8254,-8.824,-8.251,-8.041437028798217,-5.859,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.44436342529605,447.17628194663627
2024-01-10 20:26:00,-6.913,-8.262,-6.062,-8.040000000000001,-7.351,-6.878,-8.0068,-6.003,-5.812,-7.8254,-8.824,-8.251,-8.041437028798217,-5.859,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.3631139301931,447.15913817387764
2024-01-10 20:27:00,-6.913,-8.199,-6.062,-8.040000000000001,-7.413,-6.878,-8.0068,-6.003,-5.875,-7.8254,-8.824,-8.251,-7.979437028798216,-5.859,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.40088113366556,447.1668998212361
2024-01-10 20:27:00,-6.913,-8.199,-6.062,-8.040000000000001,-7.413,-6.878,-8.0068,-6.003,-5.875,-7.8254,-8.824,-8.251,-7.979437028798216,-5.859,-7.6707,-7.703699999999999,357.43067238432775,447.1754058651863,357.4464316724904,446.99890561772
2024-01-10 20:28:00,-6.913,-8.262,-6.062,-8.040000000000001,-7.413,-6.878,-7.9448,-6.066,-5.875,-7.8254,-8.886,-8.312999999999999,-8.041437028798217,-5.859,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.4009613787194,447.07060790512753
2024-01-10 20:28:00,-6.913,-8.262,-6.062,-8.040000000000001,-7.413,-6.878,-7.9448,-6.066,-5.875,-7.8254,-8.886,-8.312999999999999,-8.041437028798217,-5.859,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.3700226273724,447.082562998191
2024-01-10 20:29:00,-6.913,-8.199,-6.062,-8.040000000000001,-7.413,-6.941,-7.9448,-6.066,-5.875,-7.7634,-8.824,-8.312999999999999,-8.041437028798217,-5.859,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.4524662090109,447.1049941367233
2024-01-10 20:29:00,-6.913,-8.199,-6.062,-8.040000000000001,-7.413,-6.941,-7.9448,-6.066,-5.875,-7.7634,-8.824,-8.312999999999999,-8.041437028798217,-5.859,-7.6707,-7.640700000000001,357.43067238432775,447.1754058651863,357.4525219034866,447.14226280653367
2024-01-10 20:30:00,-6.913,-8.262,-6.062,-8.040000000000001,-7.413,-6.941,-8.0068,-6.066,-5.875,-7.8254,-8.886,-8.312999999999999,-8.041437028798217,-5.921,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.4684163393015,447.12949497620315
2024-01-10 20:31:00,-6.913,-8.262,-6.062,-8.040000000000001,-7.413,-6.941,-8.0068,-6.066,-5.875,-7.8254,-8.886,-8.312999999999999,-8.041437028798217,-5.921,-7.6087,-7.703699999999999,357.4684163393015,447.12949497620315,357.39833812981243,447.2132179987861
2024-01-10 20:31:00,-6.913,-8.262,-6.062,-8.040000000000001,-7.413,-6.941,-8.0068,-6.066,-5.875,-7.8254,-8.886,-8.312999999999999,-8.041437028798217,-5.921,-7.6087,-7.703699999999999,357.4684163393015,447.12949497620315,357.47732568880394,447.1054757126931
2024-01-10 20:32:00,-6.976,-8.262,-6.125,-8.040000000000001,-7.413,-6.941,-8.0068,-6.066,-5.937,-7.8254,-8.886,-8.376,-8.041437028798217,-5.921,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.4210164456359,447.1012400490523
2024-01-10 20:32:00,-6.976,-8.262,-6.125,-8.040000000000001,-7.413,-6.941,-8.0068,-6.066,-5.937,-7.8254,-8.886,-8.376,-8.041437028798217,-5.921,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.4394996981884,447.15861051024626
2024-01-10 20:33:00,-6.976,-8.324,-6.125,-8.103,-7.413,-6.941,-7.9448,-6.128,-5.937,-7.8254,-8.886,-8.376,-8.104437028798216,-5.921,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.3731830156023,447.12075421873806
2024-01-10 20:33:00,-6.976,-8.324,-6.125,-8.103,-7.413,-6.941,-7.9448,-6.128,-5.937,-7.8254,-8.886,-8.376,-8.104437028798216,-5.921,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.33907797929203,447.1089154332485
2024-01-10 20:34:00,-6.976,-8.324,-6.125,-8.103,-7.476,-6.941,-8.0068,-6.128,-5.937,-7.8254,-8.886,-8.376,-8.104437028798216,-5.921,-7.6087,-7.703699999999999,357.4684163393015,447.12949497620315,357.38273795618704,447.1256513551523
2024-01-10 20:34:00,-6.976,-8.324,-6.125,-8.103,-7.476,-6.941,-8.0068,-6.128,-5.937,-7.8254,-8.886,-8.376,-8.104437028798216,-5.921,-7.6087,-7.703699999999999,357.4684163393015,447.12949497620315,357.4097559867872,447.03645007972545
2024-01-10 20:35:00,-6.976,-8.324,-6.125,-8.103,-7.413,-7.003,-7.9448,-6.128,-5.937,-7.8254,-8.949,-8.376,-8.104437028798216,-5.921,-7.6707,-7.640700000000001,357.4684163393015,447.12949497620315,357.4070688948533,447.14304202010356
2024-01-10 20:35:00,-6.976,-8.324,-6.125,-8.103,-7.413,-7.003,-7.9448,-6.128,-5.937,-7.8254,-8.949,-8.376,-8.104437028798216,-5.921,-7.6707,-7.640700000000001,357.4684163393015,447.12949497620315,357.5349388291005,447.08576921784936
2024-01-10 20:36:00,-6.976,-8.324,-6.125,-8.165000000000001,-7.476,-7.003,-8.0068,-6.128,-5.937,-7.8254,-8.949,-8.376,-8.104437028798216,-5.921,-7.6707,-7.640700000000001,357.4684163393015,447.12949497620315,357.4603061280452,446.9959002388753
2024-01-10 20:36:00,-6.976,-8.324,-6.125,-8.165000000000001,-7.476,-7.003,-8.0068,-6.128,-5.937,-7.8254,-8.949,-8.376,-8.104437028798216,-5.921,-7.6707,-7.640700000000001,357.4684163393015,447.12949497620315,357.4827075102028,447.0058717460937
2024-01-10 20:37:00,-7.038,-8.324,-6.125,-8.103,-7.476,-7.003,-8.0068,-6.128,-5.937,-7.8254,-8.949,-8.376,-8.041437028798217,-5.921,-7.7337,-7.703699999999999,357.4684163393015,447.12949497620315,357.4587230513239,447.0339119245954
2024-01-10 20:37:00,-7.038,-8.324,-6.125,-8.103,-7.476,-7.003,-8.0068,-6.128,-5.937,-7.8254,-8.949,-8.376,-8.041437028798217,-5.921,-7.7337,-7.703699999999999,357.4684163393015,447.12949497620315,357.4603152660178,447.1418874680799
2024-01-10 20:38:00,-7.038,-8.324,-6.125,-8.165000000000001,-7.476,-7.066,-8.0068,-6.128,-5.937,-7.8254,-8.949,-8.437999999999999,-8.104437028798216,-5.921,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.4465694852883,447.1097263788322
2024-01-10 20:38:00,-7.038,-8.324,-6.125,-8.165000000000001,-7.476,-7.066,-8.0068,-6.128,-5.937,-7.8254,-8.949,-8.437999999999999,-8.104437028798216,-5.921,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.4604324097739,447.03843481764665
2024-01-10 20:39:00,-7.038,-8.324,-6.125,-8.165000000000001,-7.476,-7.066,-7.9448,-6.128,-5.937,-7.7634,-8.949,-8.437999999999999,-8.104437028798216,-5.984,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.4412921919669,447.03681428109724
2024-01-10 20:39:00,-7.038,-8.324,-6.125,-8.165000000000001,-7.476,-7.066,-7.9448,-6.128,-5.937,-7.7634,-8.949,-8.437999999999999,-8.104437028798216,-5.984,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.51631306946814,447.0561468163886
2024-01-10 20:40:00,-7.038,-8.324,-6.125,-8.165000000000001,-7.538,-7.003,-8.0068,-6.191,-6.0,-7.8254,-8.949,-8.437999999999999,-7.979437028798216,-5.984,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.4654552659366,447.12089710557314
2024-01-10 20:40:00,-7.038,-8.324,-6.125,-8.165000000000001,-7.538,-7.003,-8.0068,-6.191,-6.0,-7.8254,-8.949,-8.437999999999999,-7.979437028798216,-5.984,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.3923718944707,447.14326192381947
2024-01-10 20:41:00,-7.101,-8.324,-6.187,-8.165000000000001,-7.538,-7.066,-7.9448,-6.191,-6.0,-7.8254,-8.949,-8.376,-7.979437028798216,-5.984,-7.6707,-7.640700000000001,357.4684163393015,447.12949497620315,357.5160505629717,447.04958215527495
2024-01-10 20:42:00,-7.101,-8.324,-6.187,-8.165000000000001,-7.538,-7.066,-8.0068,-6.191,-6.0,-7.8254,-8.949,-8.437999999999999,-7.979437028798216,-5.984,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.54464453163035,446.90454551289446
2024-01-10 20:42:00,-7.101,-8.324,-6.187,-8.165000000000001,-7.538,-7.066,-8.0068,-6.191,-6.0,-7.8254,-8.949,-8.437999999999999,-7.979437028798216,-5.984,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.4418192297923,447.1054803866019
2024-01-10 20:43:00,-7.038,-8.387,-6.187,-8.165000000000001,-7.538,-7.066,-8.0068,-6.191,-6.0,-7.7634,-8.949,-8.437999999999999,-8.041437028798217,-5.984,-7.6087,-7.703699999999999,357.4684163393015,447.12949497620315,357.44670685126795,447.06848556220996
2024-01-10 20:43:00,-7.038,-8.387,-6.187,-8.165000000000001,-7.538,-7.066,-8.0068,-6.191,-6.0,-7.7634,-8.949,-8.437999999999999,-8.041437028798217,-5.984,-7.6087,-7.703699999999999,357.4684163393015,447.12949497620315,357.4499617483758,447.0985646718939
2024-01-10 20:44:00,-7.101,-8.324,-6.187,-8.165000000000001,-7.538,-7.066,-7.9448,-6.191,-6.0,-7.8254,-8.949,-8.437999999999999,-8.041437028798217,-5.984,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.4353947466027,447.0556901067619
2024-01-10 20:44:00,-7.101,-8.324,-6.187,-8.165000000000001,-7.538,-7.066,-7.9448,-6.191,-6.0,-7.8254,-8.949,-8.437999999999999,-8.041437028798217,-5.984,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.46500742942044,447.1851366326619
2024-01-10 20:45:00,-7.101,-8.387,-6.187,-8.228,-7.538,-7.128,-7.9448,-6.191,-6.0,-7.8254,-8.949,-8.437999999999999,-8.041437028798217,-6.046,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.51009031454373,447.157879165369
2024-01-10 20:45:00,-7.101,-8.387,-6.187,-8.228,-7.538,-7.128,-7.9448,-6.191,-6.0,-7.8254,-8.949,-8.437999999999999,-8.041437028798217,-6.046,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.42822027304237,447.16795613166397
2024-01-10 20:46:00,-7.101,-8.387,-6.187,-8.228,-7.538,-7.128,-8.0068,-6.191,-6.0,-7.7634,-8.949,-8.501,-8.104437028798216,-6.046,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.3516019783343,447.1491268149052
2024-01-10 20:46:00,-7.101,-8.387,-6.187,-8.228,-7.538,-7.128,-8.0068,-6.191,-6.0,-7.7634,-8.949,-8.501,-8.104437028798216,-6.046,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.4752404437045,447.1148418563405
2024-01-10 20:47:00,-7.163,-8.387,-6.187,-8.228,-7.538,-7.128,-8.0068,-6.253,-6.062,-7.7634,-9.011,-8.437999999999999,-8.104437028798216,-6.046,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.401760062329,447.1337764889971
2024-01-10 20:48:00,-7.163,-8.387,-6.25,-8.228,-7.538,-7.128,-8.0068,-6.253,-6.062,-7.7634,-9.011,-8.501,-8.041437028798217,-6.046,-7.6087,-7.703699999999999,357.4684163393015,447.12949497620315,357.4352294078063,447.1529886281576
2024-01-10 20:48:00,-7.163,-8.387,-6.25,-8.228,-7.538,-7.128,-8.0068,-6.253,-6.062,-7.7634,-9.011,-8.501,-8.041437028798217,-6.046,-7.6087,-7.703699999999999,357.4684163393015,447.12949497620315,357.39698080099095,447.1652156369641
2024-01-10 20:49:00,-7.163,-8.387,-6.25,-8.228,-7.538,-7.128,-8.0068,-6.253,-6.062,-7.8254,-9.011,-8.501,-8.104437028798216,-6.046,-7.6707,-7.765700000000001,357.4684163393015,447.12949497620315,357.3545131319246,447.1822933190518
2024-01-10 20:49:00,-7.163,-8.387,-6.25,-8.228,-7.538,-7.128,-8.0068,-6.253,-6.062,-7.8254,-9.011,-8.501,-8.104437028798216,-6.046,-7.6707,-7.765700000000001,357.4684163393015,447.12949497620315,357.44809736833287,447.1826437153472
2024-01-10 20:50:00,-7.163,-8.449,-6.25,-8.29,-7.601,-7.128,-8.0068,-6.253,-6.062,-7.8254,-9.011,-8.501,-8.229437028798216,-6.046,-7.6707,-7.765700000000001,357.4684163393015,447.12949497620315,357.4183844102449,447.1678221310649
2024-01-10 20:50:00,-7.163,-8.449,-6.25,-8.29,-7.601,-7.128,-8.0068,-6.253,-6.062,-7.8254,-9.011,-8.501,-8.229437028798216,-6.046,-7.6707,-7.765700000000001,357.4684163393015,447.12949497620315,357.4625933269309,447.1181588648966
2024-01-10 20:51:00,-7.163,-8.449,-6.25,-8.228,-7.538,-7.191,-8.0068,-6.253,-6.062,-7.8254,-9.074,-8.501,-8.229437028798216,-6.046,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.4200887765825,447.143286394333
2024-01-10 20:51:00,-7.163,-8.449,-6.25,-8.228,-7.538,-7.191,-8.0068,-6.253,-6.062,-7.8254,-9.074,-8.501,-8.229437028798216,-6.046,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.45790232987457,447.12134234423434
2024-01-10 20:52:00,-7.226,-8.449,-6.25,-8.228,-7.601,-7.191,-7.9448,-6.253,-6.062,-7.8254,-9.074,-8.501,-8.229437028798216,-6.109,-7.6707,-7.640700000000001,357.4684163393015,447.12949497620315,357.48442701362217,447.14309899265186
2024-01-10 20:52:00,-7.226,-8.449,-6.25,-8.228,-7.601,-7.191,-7.9448,-6.253,-6.062,-7.8254,-9.074,-8.501,-8.229437028798216,-6.109,-7.6707,-7.640700000000001,357.4684163393015,447.12949497620315,357.48151275227286,447.17806649242493
2024-01-10 20:53:00,-7.226,-8.449,-6.312,-8.228,-7.601,-7.191,-7.9448,-6.253,-6.062,-7.8254,-9.074,-8.501,-8.229437028798216,-6.109,-7.6707,-7.640700000000001,357.4684163393015,447.12949497620315,357.43912837813184,447.09538626131007
2024-01-10 20:53:00,-7.226,-8.449,-6.312,-8.228,-7.601,-7.191,-7.9448,-6.253,-6.062,-7.8254,-9.074,-8.501,-8.229437028798216,-6.109,-7.6707,-7.640700000000001,357.4684163393015,447.12949497620315,357.4459382391334,447.11223161299114
2024-01-10 20:54:00,-7.226,-8.512,-6.312,-8.29,-7.601,-7.191,-7.9448,-6.316,-6.062,-7.8254,-9.074,-8.562999999999999,-8.229437028798216,-6.046,-7.6707,-7.640700000000001,357.4684163393015,447.12949497620315,357.4624972406978,447.1164599402097
2024-01-10 20:54:00,-7.226,-8.512,-6.312,-8.29,-7.601,-7.191,-7.9448,-6.316,-6.062,-7.8254,-9.074,-8.562999999999999,-8.229437028798216,-6.046,-7.6707,-7.640700000000001,357.4684163393015,447.12949497620315,357.42762883820285,447.14390789277604
2024-01-10 20:55:00,-7.226,-8.512,-6.312,-8.29,-7.601,-7.191,-7.9448,-6.316,-6.062,-7.7634,-9.074,-8.501,-8.166437028798216,-6.109,-7.6087,-7.640700000000001,357.4684163393015,447.12949497620315,357.3990042744109,447.15173176500167
2024-01-10 20:55:00,-7.226,-8.512,-6.312,-8.29,-7.601,-7.191,-7.9448,-6.316,-6.062,-7.7634,-9.074,-8.501,-8.166437028798216,-6.109,-7.6087,-7.640700000000001,357.4684163393015,447.12949497620315,357.4918770362299,447.1477658811215
2024-01-10 20:56:00,-7.226,-8.449,-6.312,-8.29,-7.663,-7.253,-7.9448,-6.253,-6.125,-7.8254,-9.074,-8.562999999999999,-8.104437028798216,-6.109,-7.6087,-7.703699999999999,357.4684163393015,447.12949497620315,357.43115048321147,447.0571084149513
2024-01-10 20:56:00,-7.226,-8.449,-6.312,-8.29,-7.663,-7.253,-7.9448,-6.253,-6.125,-7.8254,-9.074,-8.562999999999999,-8.104437028798216,-6.109,-7.6087,-7.703699999999999,357.4684163393015,447.12949497620315,357.3795986685089,447.1625970355483
2024-01-10 20:57:00,-7.226,-8.449,-6.312,-8.29,-7.601,-7.253,-7.9448,-6.316,-6.125,-7.8254,-9.074,-8.562999999999999,-8.104437028798216,-6.109,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.4528662087241,447.15702473935636
2024-01-10 20:57:00,-7.226,-8.449,-6.312,-8.29,-7.601,-7.253,-7.9448,-6.316,-6.125,-7.8254,-9.074,-8.562999999999999,-8.104437028798216,-6.109,-7.6707,-7.703699999999999,357.4684163393015,447.12949497620315,357.4539163700142,447.07344254355655
2024-01-10 20:58:00,-7.288,-8.449,-6.312,-8.29,-7.663,-7.253,-7.9448,-6.316,-6.125,-7.8254,-9.074,-8.501,-8.041437028798217,-6.109,-7.6707,-7.640700000000001,357.4684163393015,447.12949497620315,357.4257066650325,447.1005034884868
