timestamp,Reference Mirror X-Motion,Reference Mirror Y-Motion,Motorized Mirror X-Motion,Motorized Mirror Y-Motion,Differential X-Motion,Differential Y-Motion,Mount plate R,Struct side,Base plate L,Struct base,VC interior aerial,Mount plate L,Pier N,Base plate R,Mirror mount top,Pier W,VC interior wall,Struct top,Ambient,Mirror mount bottom,Pier S,Pier E
2024-03-30 15:24:00,312.759265,370.173699,947.277762,713.106466,634.518497,342.932768,12.648667,13.030333,12.618,12.551333,11.497667,12.32,12.325667,12.636667,1.421267,1.7742,1.821833,1.384967,8.762367,10.327,9.7802,9.1014
2024-03-30 15:25:00,312.797624,369.86563,947.313641,713.03977,634.516017,343.174139,12.653667,13.113667,12.619667,12.548,11.627667,12.321667,12.334,12.635,1.4296,1.767533,1.831833,1.3783,8.814033,10.440333,9.8852,9.4064
2024-03-30 15:26:00,313.013357,369.522653,947.38412,713.012268,634.370763,343.489615,12.650333,13.200333,12.618,12.554667,11.742667,12.32,12.342333,12.628333,1.426267,1.772533,1.825167,1.3933,8.8557,10.530333,9.966867,9.3664
2024-03-30 15:27:00,313.04806,369.301585,947.307317,713.016593,634.259257,343.715008,12.655333,13.305333,12.621333,12.561333,11.867667,12.321667,12.345667,12.636667,1.4346,1.7692,1.821833,1.391633,8.907367,10.612,10.058533,9.538067
2024-03-30 15:28:00,313.080378,369.097134,947.306336,713.027997,634.225957,343.930863,12.660333,13.412,12.626333,12.559667,11.987667,12.338333,12.355667,12.631667,1.4296,1.777533,1.830167,1.391633,8.964033,10.717,10.1502,9.5864
2024-03-30 15:29:00,313.052847,368.890088,947.273311,713.009963,634.220463,344.119875,12.662,13.523667,12.636333,12.559667,12.124333,12.343333,12.352333,12.638333,1.4446,1.777533,1.835167,1.4033,9.0107,10.803667,10.248533,9.718067
2024-03-30 15:30:00,312.855381,368.924504,947.269387,713.049745,634.414006,344.125241,12.667,13.628667,12.633,12.554667,12.257667,12.353333,12.359,12.633333,1.441267,1.7842,1.830167,1.406633,9.067367,10.893667,10.348533,9.8114
2024-03-30 15:31:00,312.813465,368.849841,947.239144,713.058476,634.42568,344.208635,12.673667,13.727,12.634667,12.566333,12.359333,12.353333,12.374,12.641667,1.4396,1.7792,1.830167,1.4033,9.0907,10.925333,10.3702,9.5114
2024-03-30 15:33:00,312.756882,368.840698,947.214929,713.024022,634.458047,344.183324,12.680333,13.865333,12.653,12.576333,12.507667,12.368333,12.385667,12.635,1.4396,1.780867,1.8435,1.414967,9.1857,11.057,10.4902,9.399733
2024-03-30 15:34:00,312.653151,368.886565,947.231111,713.009596,634.57796,344.123031,12.682,13.918667,12.651333,12.568,12.591,12.37,12.382333,12.655,1.457933,1.790867,1.846833,1.4233,9.232367,11.100333,10.526867,9.2964
2024-03-30 15:35:00,312.646171,368.873681,947.227188,713.009447,634.581017,344.135766,12.680333,13.977,12.653,12.576333,12.654333,12.383333,12.402333,12.655,1.457933,1.787533,1.845167,1.4283,9.2707,11.152,10.578533,9.494733
2024-03-30 15:36:00,312.653237,368.811341,947.270093,713.031285,634.616856,344.219943,12.683667,14.015333,12.663,12.581333,12.707667,12.386667,12.400667,12.658333,1.4646,1.7942,1.845167,1.421633,9.304033,11.188667,10.596867,9.453067
2024-03-30 15:37:00,312.467523,369.023433,947.229187,713.036229,634.761663,344.012796,12.683667,14.063667,12.658,12.586333,12.774333,12.398333,12.410667,12.661667,1.466267,1.792533,1.856833,1.414967,9.3407,11.240333,10.663533,9.649733
2024-03-30 15:38:00,312.484832,369.047072,947.222492,713.023934,634.73766,343.976862,12.695333,14.105333,12.661333,12.583,12.827667,12.401667,12.415667,12.656667,1.4646,1.7992,1.865167,1.419967,9.3957,11.282,10.693533,9.713067
2024-03-30 15:39:00,312.549856,369.057301,947.245622,713.037832,634.695766,343.980531,12.697,14.133667,12.668,12.593,12.904333,12.401667,12.419,12.673333,1.472933,1.805867,1.8585,1.4333,9.419033,11.345333,10.7602,9.8814
2024-03-30 15:40:00,312.490257,369.016588,947.195998,713.004167,634.70574,343.987579,12.702,14.175333,12.671333,12.599667,12.941,12.415,12.430667,12.673333,1.477933,1.810867,1.876833,1.4383,9.444033,11.352,10.726867,9.4064
2024-03-30 15:41:00,312.719239,368.804765,947.229461,713.014224,634.510222,344.209458,12.705333,14.193667,12.674667,12.601333,12.941,12.423333,12.437333,12.676667,1.487933,1.8042,1.875167,1.436633,9.4957,11.412,10.791867,9.528067
2024-03-30 15:42:00,313.214273,368.431963,947.201316,712.999474,633.987043,344.567511,12.717,14.227,12.683,12.609667,12.976,12.42,12.442333,12.675,1.481267,1.817533,1.8785,1.451633,9.5357,11.463667,10.848533,9.568067
2024-03-30 15:43:00,313.317367,368.168439,947.227421,713.003004,633.910054,344.834565,12.718667,14.263667,12.684667,12.613,13.011,12.433333,12.447333,12.693333,1.4896,1.822533,1.886833,1.444967,9.562367,11.545333,10.943533,9.7564
2024-03-30 15:44:00,313.255794,368.036247,947.23634,712.980314,633.980546,344.944067,12.723667,14.303667,12.688,12.613,13.011,12.44,12.459,12.686667,1.487933,1.8192,1.880167,1.4533,9.5757,11.555333,10.953533,9.384733
2024-03-30 15:45:00,313.251902,367.95455,947.22937,713.038393,633.977468,345.083843,12.717,14.347,12.698,12.628,13.006,12.441667,12.474,12.695,1.496267,1.822533,1.8835,1.4533,9.622367,11.578667,10.958533,9.3264
2024-03-30 15:46:00,313.25888,367.836523,947.252525,713.027934,633.993644,345.191411,12.738667,14.357,12.713,12.628,12.979333,12.455,12.475667,12.7,1.4946,1.827533,1.8935,1.451633,9.649033,11.612,10.956867,9.253067
2024-03-30 15:47:00,313.35071,367.706419,947.263411,713.048116,633.912702,345.341697,12.732,14.367,12.706333,12.631333,12.952667,12.456667,12.480667,12.705,1.497933,1.8342,1.901833,1.451633,9.6807,11.672,11.0352,9.529733
2024-03-30 15:49:00,313.272556,367.712216,947.186119,713.017946,633.913564,345.30573,12.750333,14.402,12.721333,12.641333,12.951,12.48,12.492333,12.715,1.507933,1.8292,1.9085,1.4633,9.7257,11.703667,11.0552,9.409733
2024-03-30 15:50:00,313.265398,367.678704,947.226247,713.020505,633.960849,345.341801,12.750333,14.403667,12.723,12.651333,12.931,12.48,12.495667,12.721667,1.502933,1.825867,1.905167,1.454967,9.732367,11.693667,11.003533,9.268067
2024-03-30 15:51:00,313.323134,367.643927,947.166944,713.02388,633.843811,345.379952,12.757,14.390333,12.728,12.654667,12.891,12.493333,12.505667,12.73,1.501267,1.842533,1.905167,1.466633,9.744033,11.697,11.0002,9.094733
2024-03-30 15:52:00,313.718967,367.323461,947.200163,712.967115,633.481197,345.643654,12.757,14.383667,12.738,12.659667,12.856,12.495,12.510667,12.736667,1.5096,1.842533,1.9135,1.4683,9.7707,11.740333,11.0502,9.3014
2024-03-30 15:53:00,314.009582,367.042858,947.208287,712.959927,633.198704,345.917069,12.767,14.378667,12.744667,12.668,12.837667,12.5,12.512333,12.731667,1.5096,1.845867,1.916833,1.471633,9.7807,11.787,11.106867,9.313067
2024-03-30 15:54:00,314.062974,366.927367,947.229436,713.041899,633.166462,346.114532,12.775333,14.390333,12.743,12.668,12.827667,12.506667,12.517333,12.748333,1.516267,1.850867,1.916833,1.4783,9.812367,11.792,11.131867,9.129733
2024-03-30 15:55:00,314.245185,366.685477,947.201531,713.012085,632.956346,346.326607,12.775333,14.387,12.754667,12.673,12.797667,12.506667,12.530667,12.745,1.522933,1.847533,1.925167,1.469967,9.814033,11.812,11.151867,9.118067
2024-03-30 15:56:00,314.228463,366.616876,947.221329,712.947676,632.992865,346.330801,12.783667,14.405333,12.756333,12.684667,12.756,12.518333,12.532333,12.753333,1.527933,1.855867,1.920167,1.484967,9.832367,11.832,11.158533,9.073067
2024-03-30 15:57:00,314.168329,366.625509,947.204391,712.998041,633.036062,346.372532,12.788667,14.403667,12.768,12.694667,12.712667,12.518333,12.539,12.76,1.536267,1.862533,1.9285,1.4833,9.8307,11.818667,11.128533,8.914733
2024-03-30 15:58:00,314.36073,366.530953,947.275935,712.997107,632.915206,346.466154,12.792,14.385333,12.769667,12.696333,12.654333,12.528333,12.545667,12.765,1.537933,1.862533,1.926833,1.486633,9.8507,11.825333,11.123533,8.9014
2024-03-30 15:59:00,314.431093,366.475042,947.178255,713.015494,632.747161,346.540451,12.800333,14.372,12.768,12.704667,12.624333,12.53,12.550667,12.771667,1.527933,1.860867,1.9235,1.486633,9.864033,11.837,11.151867,9.223067
2024-03-30 16:00:00,314.675758,366.236452,947.157569,713.023413,632.481812,346.786961,12.807,14.360333,12.773,12.711333,12.604333,12.538333,12.559,12.778333,1.5446,1.865867,1.941833,1.489967,9.867367,11.863667,11.1902,9.239733
2024-03-30 16:01:00,314.913099,366.000333,947.207797,713.026858,632.294698,347.026524,12.792,14.360333,12.786333,12.706333,12.574333,12.543333,12.574,12.773333,1.526267,1.857533,1.936833,1.484967,9.8707,11.882,11.1902,9.1614
2024-03-30 16:02:00,314.907392,365.973942,947.226875,713.022888,632.319483,347.048946,12.807,14.362,12.789667,12.724667,12.574333,12.551667,12.567333,12.783333,1.542933,1.867533,1.946833,1.494967,9.9007,11.933667,11.2552,9.2864
2024-03-30 16:03:00,314.751733,365.976092,947.23118,713.029757,632.479447,347.053665,12.803667,14.378667,12.794667,12.724667,12.542667,12.551667,12.577333,12.79,1.536267,1.867533,1.951833,1.4933,9.897367,11.900333,11.203533,8.9014
2024-03-30 16:04:00,314.898712,365.994218,947.186689,713.051417,632.287978,347.057199,12.820333,14.367,12.793,12.729667,12.486,12.556667,12.582333,12.798333,1.5446,1.862533,1.946833,1.494967,9.897367,11.895333,11.181867,8.888067
2024-03-30 16:06:00,315.041449,365.906432,947.19295,713.014291,632.151501,347.107858,12.828667,14.345333,12.804667,12.738,12.442667,12.566667,12.595667,12.8,1.5546,1.880867,1.955167,1.509967,9.914033,11.913667,11.211867,9.023067
2024-03-30 16:07:00,315.323641,365.700857,947.185911,713.012437,631.86227,347.311579,12.840333,14.333667,12.811333,12.744667,12.446,12.573333,12.604,12.8,1.552933,1.867533,1.9535,1.504967,9.924033,11.935333,11.2452,9.1864
2024-03-30 16:08:00,315.537242,365.523696,947.272034,713.003311,631.734792,347.479615,12.842,14.348667,12.818,12.756333,12.424333,12.575,12.605667,12.82,1.557933,1.872533,1.9585,1.501633,9.919033,11.955333,11.2452,9.0564
2024-03-30 16:09:00,315.428421,365.565456,947.211961,713.024063,631.78354,347.458607,12.845333,14.348667,12.821333,12.758,12.374333,12.585,12.605667,12.813333,1.561267,1.8742,1.9635,1.5133,9.924033,11.943667,11.203533,8.713067
2024-03-30 16:10:00,315.426345,365.55684,947.181702,713.01027,631.755357,347.453429,12.852,14.340333,12.833,12.761333,12.334333,12.588333,12.617333,12.823333,1.556267,1.8742,1.961833,1.504967,9.9407,11.953667,11.2402,8.913067
2024-03-30 16:11:00,315.612558,365.537348,947.251259,713.060968,631.638701,347.523621,12.858667,14.323667,12.833,12.773,12.314333,12.606667,12.615667,12.83,1.5646,1.8742,1.961833,1.509967,9.939033,11.938667,11.226867,9.0014
2024-03-30 16:12:00,315.674954,365.491038,947.23252,713.015522,631.557566,347.524484,12.860333,14.312,12.841333,12.779667,12.294333,12.596667,12.635667,12.843333,1.567933,1.880867,1.9635,1.509967,9.9557,11.923667,11.2052,8.904733
2024-03-30 16:13:00,315.77941,365.501411,947.182445,713.034993,631.403035,347.533582,12.862,14.300333,12.841333,12.779667,12.267667,12.608333,12.635667,12.838333,1.566267,1.8792,1.9785,1.516633,9.959033,11.945333,11.228533,9.1464
2024-03-30 16:14:00,315.707498,365.57996,947.169921,713.028901,631.462423,347.448941,12.870333,14.300333,12.849667,12.786333,12.241,12.618333,12.642333,12.846667,1.567933,1.882533,1.980167,1.5183,9.947367,11.902,11.206867,8.929733
2024-03-30 16:15:00,315.871308,365.570977,947.179098,713.043801,631.30779,347.472823,12.868667,14.277,12.843,12.788,12.167667,12.618333,12.645667,12.851667,1.5646,1.880867,1.976833,1.5283,9.924033,11.865333,11.1152,8.564733
2024-03-30 16:16:00,316.131809,365.551457,947.20919,713.06439,631.077381,347.512933,12.873667,14.242,12.859667,12.793,12.114333,12.62,12.649,12.848333,1.581267,1.880867,1.980167,1.524967,9.9357,11.863667,11.118533,8.6964
2024-03-30 16:17:00,316.094494,365.636184,947.234056,713.01754,631.139562,347.381355,12.887,14.227,12.859667,12.806333,12.069333,12.628333,12.642333,12.858333,1.5796,1.8792,1.9785,1.526633,9.9157,11.823667,11.096867,8.613067
2024-03-30 16:18:00,316.061938,365.779097,947.195295,713.029906,631.133358,347.25081,12.890333,14.203667,12.866333,12.806333,12.022667,12.63,12.652333,12.868333,1.582933,1.882533,1.985167,1.5383,9.927367,11.808667,11.076867,8.653067
2024-03-30 16:19:00,316.139342,365.913625,947.191785,713.036847,631.052443,347.123222,12.892,14.162,12.869667,12.804667,12.001,12.625,12.665667,12.865,1.582933,1.892533,1.990167,1.531633,9.929033,11.803667,11.086867,8.878067
2024-03-30 16:20:00,316.045711,366.090773,947.204808,713.016266,631.159097,346.925493,12.892,14.142,12.886333,12.819667,11.996,12.638333,12.665667,12.86,1.591267,1.8892,1.985167,1.529967,9.9157,11.775333,11.071867,8.9214
2024-03-30 16:21:00,316.026231,366.235907,947.205743,713.062552,631.179512,346.826644,12.903667,14.117,12.876333,12.808,11.992667,12.635,12.670667,12.876667,1.586267,1.902533,1.985167,1.534967,9.912367,11.745333,11.066867,9.0114
2024-03-30 16:23:00,316.348895,366.152934,947.185146,713.032972,630.836251,346.880039,12.908667,14.063667,12.878,12.819667,11.897667,12.646667,12.667333,12.888333,1.601267,1.8942,1.990167,1.5383,9.8657,11.640333,10.9302,8.463067
2024-03-30 16:24:00,316.405188,366.206915,947.232923,713.004816,630.827735,346.7979,12.910333,14.033667,12.883,12.828,11.834333,12.645,12.675667,12.886667,1.602933,1.897533,1.986833,1.5483,9.8757,11.620333,10.9352,8.378067
2024-03-30 16:25:00,316.346792,366.39976,947.181425,713.049513,630.834633,346.649753,12.913667,13.997,12.889667,12.831333,11.791,12.656667,12.680667,12.893333,1.592933,1.8992,1.9885,1.536633,9.8357,11.557,10.881867,8.4464
2024-03-30 16:26:00,316.241618,366.626778,947.164143,713.011589,630.922524,346.384812,12.918667,13.963667,12.888,12.833,11.754333,12.655,12.675667,12.895,1.601267,1.8992,1.990167,1.5483,9.839033,11.525333,10.838533,8.389733
2024-03-30 16:27:00,316.178611,366.902277,947.182265,713.024465,631.003654,346.122188,12.918667,13.913667,12.886333,12.841333,11.691,12.668333,12.684,12.898333,1.606267,1.8942,2.005167,1.559967,9.804033,11.463667,10.781867,8.263067
2024-03-30 16:28:00,316.193987,367.117209,947.184216,713.060673,630.990229,345.943464,12.923667,13.860333,12.889667,12.839667,11.611,12.658333,12.672333,12.91,1.611267,1.902533,2.001833,1.556633,9.784033,11.402,10.698533,8.118067
2024-03-30 16:29:00,316.205559,367.337175,947.25434,713.034419,631.048781,345.697244,12.923667,13.797,12.891333,12.841333,11.546,12.656667,12.680667,12.9,1.606267,1.8942,2.001833,1.5533,9.7307,11.312,10.6302,8.0814
2024-03-30 16:30:00,316.263216,367.490593,947.169896,713.030313,630.90668,345.539719,12.923667,13.737,12.896333,12.839667,11.471,12.656667,12.679,12.903333,1.607933,1.892533,2.005167,1.554967,9.714033,11.262,10.586867,8.129733
2024-03-30 16:31:00,316.3709,367.570797,947.216547,713.010426,630.845647,345.439628,12.927,13.670333,12.894667,12.851333,11.412667,12.666667,12.684,12.91,1.601267,1.897533,2.0035,1.549967,9.704033,11.207,10.5552,8.1514
2024-03-30 16:32:00,316.443297,367.723312,947.18913,713.050476,630.745833,345.327164,12.923667,13.627,12.888,12.843,11.369333,12.663333,12.682333,12.908333,1.6046,1.897533,2.001833,1.5583,9.682367,11.177,10.5352,8.299733
2024-03-30 16:33:00,316.447332,367.891955,947.233108,713.070027,630.785776,345.178072,12.930333,13.572,12.904667,12.851333,11.332667,12.665,12.675667,12.911667,1.621267,1.8992,2.0135,1.564967,9.6907,11.168667,10.5552,8.469733
2024-03-30 16:34:00,316.477285,368.051992,947.23246,713.033813,630.755175,344.981821,12.925333,13.525333,12.896333,12.851333,11.289333,12.673333,12.680667,12.91,1.6146,1.9042,2.006833,1.571633,9.649033,11.092,10.466867,8.304733
2024-03-30 16:35:00,316.488773,368.153312,947.195572,713.028861,630.706799,344.875549,12.933667,13.495333,12.899667,12.858,11.237667,12.673333,12.680667,12.911667,1.606267,1.8992,2.005167,1.564967,9.617367,11.047,10.441867,8.2064
2024-03-30 16:36:00,316.475701,368.243788,947.178748,713.052206,630.703047,344.808418,12.932,13.433667,12.899667,12.851333,11.176,12.661667,12.675667,12.916667,1.617933,1.9042,2.0085,1.561633,9.584033,10.975333,10.3552,8.0464
2024-03-30 16:37:00,316.680283,368.275785,947.203888,713.033117,630.523606,344.757332,12.935333,13.387,12.906333,12.858,11.094333,12.661667,12.675667,12.908333,1.621267,1.915867,2.011833,1.574967,9.547367,10.917,10.2652,7.8214
2024-03-30 16:38:00,316.756055,368.343433,947.22136,713.035782,630.465305,344.692349,12.932,13.330333,12.896333,12.849667,11.024333,12.673333,12.682333,12.915,1.627933,1.9092,2.021833,1.571633,9.5507,10.903667,10.273533,7.9314
2024-03-30 16:40:00,316.922158,368.381857,947.24704,713.043025,630.324882,344.661167,12.930333,13.247,12.899667,12.859667,10.941,12.67,12.672333,12.92,1.621267,1.917533,2.020167,1.5733,9.517367,10.840333,10.281867,8.2414
2024-03-30 16:41:00,316.99326,368.411633,947.188419,713.042083,630.195159,344.630451,12.930333,13.210333,12.899667,12.863,10.897667,12.665,12.670667,12.916667,1.617933,1.9092,2.021833,1.581633,9.479033,10.790333,10.231867,8.098067
2024-03-30 16:42:00,317.140855,368.44572,947.1887,713.053856,630.047845,344.608136,12.930333,13.182,12.896333,12.853,10.847667,12.658333,12.664,12.92,1.6296,1.9092,2.016833,1.5733,9.467367,10.750333,10.213533,8.223067
2024-03-30 16:43:00,317.179637,368.421802,947.209197,713.057419,630.02956,344.635617,12.938667,13.147,12.894667,12.858,10.807667,12.671667,12.669,12.925,1.627933,1.915867,2.030167,1.586633,9.444033,10.712,10.1902,8.208067
2024-03-30 16:44:00,317.321576,368.389004,947.236142,713.076396,629.914566,344.687392,12.933667,13.120333,12.896333,12.853,10.754333,12.666667,12.675667,12.913333,1.6346,1.9142,2.026833,1.579967,9.427367,10.667,10.153533,7.994733
2024-03-30 16:45:00,317.46773,368.335645,947.249347,713.083963,629.781617,344.748318,12.927,13.083667,12.898,12.853,10.684333,12.663333,12.665667,12.915,1.637933,1.9192,2.030167,1.581633,9.397367,10.598667,10.071867,7.7814
2024-03-30 16:46:00,317.598722,368.28901,947.188812,713.049506,629.590091,344.760496,12.925333,13.043667,12.894667,12.856333,10.612667,12.655,12.655667,12.916667,1.642933,1.925867,2.045167,1.589967,9.369033,10.560333,10.033533,7.718067
2024-03-30 16:47:00,317.592357,368.352506,947.21256,713.018343,629.620202,344.665837,12.930333,13.008667,12.894667,12.849667,10.544333,12.656667,12.660667,12.92,1.6446,1.927533,2.035167,1.594967,9.347367,10.533667,10.0002,7.684733
2024-03-30 16:48:00,317.771551,368.362352,947.205166,713.033944,629.433614,344.671591,12.927,12.973667,12.893,12.846333,10.471,12.661667,12.667333,12.916667,1.6396,1.917533,2.036833,1.586633,9.292367,10.452,9.933533,7.659733
2024-03-30 16:49:00,317.809487,368.383615,947.227473,713.075158,629.417986,344.691543,12.922,12.928667,12.889667,12.856333,10.412667,12.65,12.660667,12.906667,1.641267,1.912533,2.0335,1.596633,9.294033,10.432,9.9402,7.8164
2024-03-30 16:50:00,317.954972,368.363498,947.201342,713.032177,629.246369,344.668678,12.923667,12.880333,12.884667,12.846333,10.359333,12.648333,12.654,12.915,1.6546,1.925867,2.0435,1.5933,9.2657,10.392,9.8952,7.7864
2024-03-30 16:51:00,318.074244,368.377782,947.213015,713.029859,629.138771,344.652077,12.928667,12.850333,12.883,12.846333,10.316,12.645,12.657333,12.903333,1.647933,1.922533,2.031833,1.5883,9.2457,10.365333,9.911867,7.9564
2024-03-30 16:52:00,318.039223,368.428778,947.190583,713.036788,629.15136,344.60801,12.918667,12.820333,12.883,12.856333,10.277667,12.638333,12.650667,12.901667,1.6546,1.9192,2.036833,1.5933,9.214033,10.328667,9.878533,7.778067
2024-03-30 16:53:00,318.202885,368.422924,947.233837,713.026489,629.030952,344.603565,12.913667,12.783667,12.884667,12.844667,10.232667,12.636667,12.654,12.915,1.6496,1.927533,2.040167,1.609967,9.207367,10.300333,9.841867,7.7064
2024-03-30 16:54:00,318.461026,368.289272,947.207939,713.067861,628.746913,344.778589,12.918667,12.750333,12.878,12.833,10.189333,12.631667,12.645667,12.896667,1.657933,1.925867,2.045167,1.6083,9.189033,10.272,9.836867,7.804733
2024-03-30 16:56:00,318.693878,368.115019,947.189964,713.021951,628.496087,344.906932,12.915333,12.722,12.881333,12.841333,10.142667,12.633333,12.644,12.906667,1.671267,1.9292,2.060167,1.616633,9.1807,10.250333,9.878533,7.874733
2024-03-30 16:57:00,318.877706,367.941327,947.231148,713.075238,628.353442,345.133911,12.907,12.720333,12.876333,12.844667,10.104333,12.625,12.632333,12.896667,1.662933,1.9292,2.0485,1.611633,9.154033,10.227,9.853533,7.768067
2024-03-30 16:58:00,318.935071,367.916132,947.203823,713.041718,628.268752,345.125586,12.905333,12.707,12.868,12.838,10.067667,12.621667,12.629,12.883333,1.6596,1.920867,2.056833,1.6033,9.1507,10.205333,9.8502,7.693067
2024-03-30 16:59:00,318.855835,367.918813,947.189592,712.998245,628.333757,345.079432,12.907,12.692,12.869667,12.834667,10.027667,12.616667,12.630667,12.888333,1.6696,1.9342,2.065167,1.609967,9.1257,10.183667,9.8202,7.708067
2024-03-30 17:00:00,318.918695,367.933388,947.273972,713.094866,628.355277,345.161478,12.900333,12.665333,12.868,12.839667,9.992667,12.611667,12.629,12.886667,1.671267,1.927533,2.061833,1.611633,9.112367,10.160333,9.8152,7.744733
2024-03-30 17:01:00,319.108785,367.859701,947.244331,713.049574,628.135546,345.189872,12.897,12.640333,12.861333,12.836333,9.961,12.61,12.622333,12.898333,1.667933,1.932533,2.0635,1.619967,9.102367,10.143667,9.806867,7.8614
2024-03-30 17:02:00,319.350087,367.716718,947.176612,713.075637,627.826525,345.358919,12.895333,12.633667,12.864667,12.831333,9.944333,12.608333,12.629,12.885,1.667933,1.935867,2.060167,1.619967,9.1107,10.137,9.833533,8.014733
2024-03-30 17:03:00,319.536212,367.609277,947.17421,713.064985,627.637998,345.455708,12.892,12.623667,12.861333,12.824667,9.932667,12.613333,12.620667,12.876667,1.6746,1.937533,2.0685,1.619967,9.122367,10.160333,9.898533,8.183067
2024-03-30 17:04:00,319.711288,367.495944,947.200321,713.066544,627.489034,345.5706,12.887,12.628667,12.858,12.823,9.931,12.603333,12.609,12.883333,1.6696,1.930867,2.0685,1.616633,9.107367,10.137,9.8902,8.009733
2024-03-30 17:05:00,319.803287,367.439503,947.248539,713.12133,627.445252,345.681827,12.893667,12.622,12.859667,12.819667,9.934333,12.593333,12.610667,12.878333,1.6746,1.935867,2.070167,1.6233,9.127367,10.170333,9.938533,8.123067
2024-03-30 17:06:00,320.014519,367.282556,947.212038,713.059952,627.197519,345.777396,12.892,12.628667,12.851333,12.824667,9.936,12.598333,12.605667,12.881667,1.682933,1.945867,2.060167,1.616633,9.124033,10.148667,9.9302,8.088067
2024-03-30 17:07:00,319.827736,367.424893,947.220636,713.057485,627.3929,345.632592,12.877,12.630333,12.861333,12.814667,9.929333,12.593333,12.614,12.868333,1.6796,1.935867,2.0735,1.626633,9.1057,10.140333,9.9302,7.9814
2024-03-30 17:08:00,319.96778,367.36025,947.248953,713.06152,627.281174,345.70127,12.872,12.623667,12.858,12.824667,9.924333,12.581667,12.605667,12.873333,1.6846,1.947533,2.0785,1.639967,9.129033,10.143667,9.951867,8.039733
2024-03-30 17:09:00,319.967529,367.353289,947.150393,713.080285,627.182865,345.726995,12.873667,12.618667,12.851333,12.808,9.929333,12.586667,12.604,12.861667,1.681267,1.937533,2.071833,1.6333,9.127367,10.153667,9.951867,8.238067
2024-03-30 17:10:00,320.108181,367.232293,947.193695,713.078521,627.085514,345.846228,12.872,12.617,12.844667,12.816333,9.926,12.583333,12.594,12.858333,1.686267,1.952533,2.080167,1.639967,9.1157,10.117,9.896867,7.929733
2024-03-30 17:11:00,320.30194,367.086066,947.177775,713.051314,626.875835,345.965247,12.867,12.608667,12.854667,12.808,9.902667,12.576667,12.602333,12.861667,1.687933,1.947533,2.081833,1.6283,9.104033,10.095333,9.8902,7.893067
2024-03-30 17:13:00,320.600559,366.901893,947.218378,713.079609,626.617819,346.177716,12.860333,12.603667,12.839667,12.808,9.864333,12.573333,12.589,12.86,1.6946,1.947533,2.085167,1.641633,9.1407,10.125333,9.971867,8.2064
2024-03-30 17:14:00,320.687198,366.822181,947.22768,713.069457,626.540482,346.247275,12.865333,12.598667,12.833,12.801333,9.886,12.576667,12.587333,12.853333,1.687933,1.9542,2.0835,1.644967,9.139033,10.120333,9.9902,8.254733
2024-03-30 17:15:00,321.01097,366.626262,947.230733,713.055196,626.219763,346.428934,12.860333,12.610333,12.843,12.803,9.909333,12.57,12.579,12.861667,1.692933,1.950867,2.086833,1.651633,9.1657,10.130333,10.033533,8.163067
2024-03-30 17:16:00,320.764505,366.72881,947.177543,713.080539,626.413038,346.351728,12.855333,12.625333,12.828,12.784667,9.902667,12.571667,12.590667,12.855,1.7096,1.962533,2.095167,1.661633,9.134033,10.125333,10.0052,7.9364
2024-03-30 17:17:00,320.56299,366.860183,947.198674,713.072422,626.635685,346.212239,12.850333,12.620333,12.828,12.789667,9.892667,12.565,12.575667,12.853333,1.697933,1.957533,2.0935,1.6533,9.1407,10.103667,9.956867,7.894733
2024-03-30 17:18:00,320.3858,366.985174,947.196165,713.058885,626.810365,346.073711,12.857,12.593667,12.826333,12.791333,9.857667,12.556667,12.579,12.841667,1.7046,1.9642,2.095167,1.649967,9.0957,10.058667,9.8902,7.759733
2024-03-30 17:19:00,320.317662,367.112193,947.189545,713.09922,626.871883,345.987026,12.848667,12.563667,12.833,12.784667,9.829333,12.55,12.575667,12.851667,1.706267,1.955867,2.0885,1.654967,9.094033,10.025333,9.856867,7.744733
2024-03-30 17:20:00,320.288069,367.219512,947.209283,713.0192,626.921214,345.799688,12.852,12.528667,12.823,12.783,9.801,12.546667,12.570667,12.836667,1.706267,1.955867,2.091833,1.659967,9.092367,10.022,9.871867,7.8764
2024-03-30 17:21:00,320.68427,367.025275,947.208944,713.055595,626.524674,346.03032,12.842,12.513667,12.819667,12.779667,9.787667,12.545,12.570667,12.845,1.706267,1.960867,2.101833,1.664967,9.1107,10.012,9.903533,8.108067
2024-03-30 17:22:00,320.526368,367.126972,947.21552,713.074711,626.689152,345.94774,12.842,12.495333,12.813,12.779667,9.784333,12.545,12.560667,12.833333,1.712933,1.9642,2.101833,1.679967,9.117367,10.015333,9.911867,7.9914
2024-03-30 17:23:00,320.694817,367.144476,947.264913,713.07766,626.570095,345.933184,12.835333,12.480333,12.813,12.776333,9.761,12.548333,12.555667,12.84,1.7146,1.957533,2.1035,1.6733,9.102367,9.978667,9.871867,7.8764
2024-03-30 17:24:00,320.961834,366.940824,947.244395,713.100102,626.282561,346.159277,12.828667,12.473667,12.808,12.773,9.749333,12.543333,12.554,12.825,1.711267,1.962533,2.096833,1.669967,9.1257,9.985333,9.903533,8.093067
2024-03-30 17:25:00,321.025894,366.875043,947.194368,713.058857,626.168474,346.183814,12.827,12.458667,12.809667,12.763,9.736,12.538333,12.555667,12.825,1.721267,1.967533,2.105167,1.679967,9.134033,9.983667,9.931867,8.0314
